pathway_id	gene_id	counts	symbol	kegg_id	flybase_id				
dme03008	31097	1	Ns3	CG14788	FBgn0266284				
dme03008	317878	3	Nxf3	CG32135	FBgn0263232				
dme03008	40884	3	nxf4	CG31501	FBgn0051501				
dme03008	37769	3	Nxt1	CG12752	FBgn0028411				
dme03008	32935	2	pcm	CG3291	FBgn0020261				
dme03008	44072	2	Ran	CG1404	FBgn0020255				
dme03008	39666	2	Ran-like	CG7815	FBgn0036497				
dme03008	33964	2	Rat1	CG10354	FBgn0031868				
dme03008	39309	1	RIOK1	CG11660	FBgn0036187				
dme03008	43046	1	RIOK2	CG11859	FBgn0039306				
dme03008	3772007	2	Rpp20	CG33931	FBgn0066304				
dme03008	44392	2	Rpp30	CG11606	FBgn0022246				
dme03008	32338	1	Rtc1	CG11130	FBgn0020909				
dme03008	43944	3	sbr	CG1664	FBgn0003321				
dme03008	38824	1	smid	CG8571	FBgn0016983				
dme03008	37909	2	Ssl	CG13591	FBgn0015300				
dme03008	2768873	2	Ste:CG33236	CG33236	FBgn0053236				
dme03008	2768872	2	Ste:CG33237	CG33237	FBgn0053237				
dme03008	2768902	2	Ste:CG33238	CG33238	FBgn0053238				
dme03008	2768901	2	Ste:CG33239	CG33239	FBgn0053239				
dme03008	2768900	2	Ste:CG33240	CG33240	FBgn0053240				
dme03008	2768899	2	Ste:CG33241	CG33241	FBgn0053241				
dme03008	2768898	2	Ste:CG33242	CG33242	FBgn0053242				
dme03008	2768897	2	Ste:CG33243	CG33243	FBgn0053243				
dme03008	2768896	2	Ste:CG33244	CG33244	FBgn0053244				
dme03008	2768906	2	Ste:CG33245	CG33245	FBgn0053245				
dme03008	2768905	2	Ste:CG33246	CG33246	FBgn0053246				
dme03008	2768904	2	Ste:CG33247	CG33247	FBgn0053247				
dme03008	117463	2	Ste12DOR	CG32616	FBgn0044817				
dme03008	7354447	2	SteXh:CG42398	CG42398	FBgn0259817				
dme03008	36831	1	wcd	CG7989	FBgn0262560				
dme03010	3771903	2	5SrRNA:CR33353	CR33353	FBgn0053353				
dme03010	3772306	2	5SrRNA:CR33354	CR33354	FBgn0053354				
dme03010	3771980	2	5SrRNA:CR33355	CR33355	FBgn0053355				
dme03010	3771929	2	5SrRNA:CR33357	CR33357	FBgn0053357				
dme03010	3772704	2	5SrRNA:CR33358	CR33358	FBgn0053358				
dme03010	3772352	2	5SrRNA:CR33359	CR33359	FBgn0053359				
dme03010	3772136	2	5SrRNA:CR33360	CR33360	FBgn0053360				
dme03010	3771810	2	5SrRNA:CR33361	CR33361	FBgn0053361				
dme03010	3772620	2	5SrRNA:CR33362	CR33362	FBgn0053362				
dme03010	3772170	2	5SrRNA:CR33364	CR33364	FBgn0053364				
dme03010	3771950	2	5SrRNA:CR33365	CR33365	FBgn0053365				
dme03010	3772469	2	5SrRNA:CR33366	CR33366	FBgn0053366				
dme03010	3772240	2	5SrRNA:CR33367	CR33367	FBgn0053367				
dme03010	3772044	2	5SrRNA:CR33368	CR33368	FBgn0053368				
dme03010	3771831	2	5SrRNA:CR33369	CR33369	FBgn0053369				
dme03010	3771862	2	5SrRNA:CR33370	CR33370	FBgn0053370				
dme03010	3772695	2	5SrRNA:CR33372	CR33372	FBgn0053372				
dme03010	3772417	2	5SrRNA:CR33373	CR33373	FBgn0053373				
dme03010	3772009	2	5SrRNA:CR33374	CR33374	FBgn0053374				
dme03010	3771737	2	5SrRNA:CR33375	CR33375	FBgn0053375				
dme03010	3772572	2	5SrRNA:CR33376	CR33376	FBgn0053376				
dme03010	3772287	2	5SrRNA:CR33377	CR33377	FBgn0053377				
dme03010	3772386	2	5SrRNA:CR33378	CR33378	FBgn0053378				
dme03010	3772545	2	5SrRNA:CR33379	CR33379	FBgn0053379				
dme03010	3772328	2	5SrRNA:CR33380	CR33380	FBgn0053380				
dme03010	3772363	2	5SrRNA:CR33381	CR33381	FBgn0053381				
dme03010	3772142	2	5SrRNA:CR33382	CR33382	FBgn0053382				
dme03010	3771944	2	5SrRNA:CR33383	CR33383	FBgn0053383				
dme03010	3772478	2	5SrRNA:CR33384	CR33384	FBgn0053384				
dme03010	3772241	2	5SrRNA:CR33385	CR33385	FBgn0053385				
dme03010	3772038	2	5SrRNA:CR33386	CR33386	FBgn0053386				
dme03010	3772703	2	5SrRNA:CR33387	CR33387	FBgn0053387				
dme03010	3772414	2	5SrRNA:CR33388	CR33388	FBgn0053388				
dme03010	3772010	2	5SrRNA:CR33389	CR33389	FBgn0053389				
dme03010	3771742	2	5SrRNA:CR33390	CR33390	FBgn0053390				
dme03010	3772578	2	5SrRNA:CR33391	CR33391	FBgn0053391				
dme03010	3772284	2	5SrRNA:CR33392	CR33392	FBgn0053392				
dme03010	3772388	2	5SrRNA:CR33393	CR33393	FBgn0053393				
dme03010	3772115	2	5SrRNA:CR33394	CR33394	FBgn0053394				
dme03010	3772685	2	5SrRNA:CR33395	CR33395	FBgn0053395				
dme03010	3772243	2	5SrRNA:CR33396	CR33396	FBgn0053396				
dme03010	3771979	2	5SrRNA:CR33397	CR33397	FBgn0053397				
dme03010	3771820	2	5SrRNA:CR33398	CR33398	FBgn0053398				
dme03010	3772534	2	5SrRNA:CR33399	CR33399	FBgn0053399				
dme03010	3772642	2	5SrRNA:CR33400	CR33400	FBgn0053400				
dme03010	3772348	2	5SrRNA:CR33401	CR33401	FBgn0053401				
dme03010	3772184	2	5SrRNA:CR33402	CR33402	FBgn0053402				
dme03010	3772307	2	5SrRNA:CR33403	CR33403	FBgn0053403				
dme03010	3772343	2	5SrRNA:CR33404	CR33404	FBgn0053404				
dme03010	3772131	2	5SrRNA:CR33405	CR33405	FBgn0053405				
dme03010	3771930	2	5SrRNA:CR33406	CR33406	FBgn0053406				
dme03010	3772705	2	5SrRNA:CR33407	CR33407	FBgn0053407				
dme03010	3772255	2	5SrRNA:CR33408	CR33408	FBgn0053408				
dme03010	3772059	2	5SrRNA:CR33409	CR33409	FBgn0053409				
dme03010	3771839	2	5SrRNA:CR33410	CR33410	FBgn0053410				
dme03010	3771878	2	5SrRNA:CR33411	CR33411	FBgn0053411				
dme03010	3772389	2	5SrRNA:CR33412	CR33412	FBgn0053412				
dme03010	3772107	2	5SrRNA:CR33413	CR33413	FBgn0053413				
dme03010	3771961	2	5SrRNA:CR33414	CR33414	FBgn0053414				
dme03010	3772668	2	5SrRNA:CR33415	CR33415	FBgn0053415				
dme03010	3771978	2	5SrRNA:CR33417	CR33417	FBgn0053417				
dme03010	3771827	2	5SrRNA:CR33418	CR33418	FBgn0053418				
dme03010	3772528	2	5SrRNA:CR33419	CR33419	FBgn0053419				
dme03010	3771748	2	5SrRNA:CR33420	CR33420	FBgn0053420				
dme03010	3772522	2	5SrRNA:CR33421	CR33421	FBgn0053421				
dme03010	3772295	2	5SrRNA:CR33422	CR33422	FBgn0053422				
dme03010	3772092	2	5SrRNA:CR33423	CR33423	FBgn0053423				
dme03010	3772098	2	5SrRNA:CR33424	CR33424	FBgn0053424				
dme03010	3771889	2	5SrRNA:CR33425	CR33425	FBgn0053425				
dme03010	3772667	2	5SrRNA:CR33426	CR33426	FBgn0053426				
dme03010	3772445	2	5SrRNA:CR33427	CR33427	FBgn0053427				
dme03010	3772398	2	5SrRNA:CR33428	CR33428	FBgn0053428				
dme03010	3772116	2	5SrRNA:CR33429	CR33429	FBgn0053429				
dme03010	3771963	2	5SrRNA:CR33430	CR33430	FBgn0053430				
dme03010	3772681	2	5SrRNA:CR33431	CR33431	FBgn0053431				
dme03010	3772260	2	5SrRNA:CR33432	CR33432	FBgn0053432				
dme03010	3771982	2	5SrRNA:CR33433	CR33433	FBgn0053433				
dme03010	3771834	2	5SrRNA:CR33434	CR33434	FBgn0053434				
dme03010	3772543	2	5SrRNA:CR33435	CR33435	FBgn0053435				
dme03010	3772001	2	5SrRNA:CR33436	CR33436	FBgn0053436				
dme03010	3771787	2	5SrRNA:CR33437	CR33437	FBgn0053437				
dme03010	3771953	2	5SrRNA:CR33438	CR33438	FBgn0053438				
dme03010	3772593	2	5SrRNA:CR33439	CR33439	FBgn0053439				
dme03010	3772377	2	5SrRNA:CR33440	CR33440	FBgn0053440				
dme03010	3772040	2	5SrRNA:CR33441	CR33441	FBgn0053441				
dme03010	3771833	2	5SrRNA:CR33442	CR33442	FBgn0053442				
dme03010	3772481	2	5SrRNA:CR33443	CR33443	FBgn0053443				
dme03010	3772252	2	5SrRNA:CR33444	CR33444	FBgn0053444				
dme03010	3772510	2	5SrRNA:CR33445	CR33445	FBgn0053445				
dme03010	3772272	2	5SrRNA:CR33446	CR33446	FBgn0053446				
dme03010	3772078	2	5SrRNA:CR33447	CR33447	FBgn0053447				
dme03010	3772103	2	5SrRNA:CR33448	CR33448	FBgn0053448				
dme03010	3771896	2	5SrRNA:CR33449	CR33449	FBgn0053449				
dme03010	3772673	2	5SrRNA:CR33450	CR33450	FBgn0053450				
dme03010	3772455	2	5SrRNA:CR33451	CR33451	FBgn0053451				
dme03010	3772017	2	5SrRNA:CR33452	CR33452	FBgn0053452				
dme03010	3771765	2	5SrRNA-Psi:CR33356	CR33356	FBgn0053356				
dme03010	3772399	2	5SrRNA-Psi:CR33363	CR33363	FBgn0053363				
dme03010	3771855	2	5SrRNA-Psi:CR33371	CR33371	FBgn0053371				
dme03010	3772249	2	5SrRNA-Psi:CR33416	CR33416	FBgn0053416				
dme03010	37587	1	bonsai	CG4207	FBgn0026261				
dme03010	39480	1	CG17672	CG11271	FBgn0083978				
dme03010	44326	1	Dere\GG14359	CG5012	FBgn0084130				
dme03010	43564	1	Dsim\CG15527	CG15527	FBgn0068692				
dme03010	43864	1	Dwil\CG17521	CG17521	FBgn0086150				
dme03010	3355144	1	Dyak\CG18001	CG18001	FBgn0068372				
dme03010	40687	1	Dyak\GE10144	CG1475	FBgn0068418				
dme03010	34098	1	Dyak\GE11210	CG7424	FBgn0068247				
dme03010	36576	1	Dyak\GE12328	CG8415	FBgn0068221				
dme03010	35453	1	Dyak\GE12955	CG12775	FBgn0068456				
dme03010	36321	1	Dyak\GE13464	CG8857	FBgn0068208				
dme03010	32953	1	Dyak\GE15852	CG14206	FBgn0068425				
dme03010	32446	1	Dyak\GE16068	CG9091	FBgn0068205				
dme03010	31897	1	Dyak\GE17798	CG2998	FBgn0068343				
dme03010	34625	1	Dyak\GE18566	CG5317	FBgn0068295				
dme03010	43723	1	Dyak\GE23313	CG11522	FBgn0068482				
dme03010	43594	1	Dyak\GE23400	CG1883	FBgn0068359				
dme03010	40654	1	Dyak\GE25280	CG2099	FBgn0068355				
dme03010	42470	1	Dyak\GE25693	CG15697	FBgn0068406				
dme03010	40980	1	mRpL1	CG7494	FBgn0037566				
dme03010	33182	1	mRpL10	CG11488	FBgn0031231				
dme03010	41757	1	mRpL11	CG3351	FBgn0038234				
dme03010	35145	1	mRpL13	CG10603	FBgn0032720				
dme03010	31222	1	mRpL14	CG14048	FBgn0040389				
dme03010	40261	1	mRpL15	CG5219	FBgn0036990				
dme03010	31150	1	mRpL16	CG3109	FBgn0023519				
dme03010	38046	1	mRpL17	CG13880	FBgn0035122				
dme03010	36406	1	mRpL18	CG12373	FBgn0026741				
dme03010	41028	1	mRpL19	CG8039	FBgn0037608				
dme03010	39253	1	mRpL2	CG7636	FBgn0036135				
dme03010	39477	1	mRpL20	CG11258	FBgn0036335				
dme03010	40091	1	mRpL21	CG9730	FBgn0036853				
dme03010	32662	1	mRpL22	CG4742	FBgn0030786				
dme03010	38302	1	mRpL23	CG1320	FBgn0035335				
dme03010	33703	1	mRpL24	CG8849	FBgn0031651				
dme03010	318825	1	mRpL27	CG33002	FBgn0053002				
dme03010	33654	1	mRpL27	CG15442	FBgn0053002				
dme03010	33715	1	mRpL28	CG3782	FBgn0031660				
dme03010	32523	1	mRpL3	CG8288	FBgn0030686				
dme03010	31398	1	mRpL30	CG7038	FBgn0029718				
dme03010	43698	1	mRpL32	CG12220	FBgn0039835				
dme03010	50381	1	mRpL33	CG3712	FBgn0040907				
dme03010	4379878	1	mRpL34	CG34147	FBgn0083983				
dme03010	42588	1	mRpL35	CG13410	FBgn0038923				
dme03010	59151	1	mRpL36	CG18767	FBgn0042112				
dme03010	49425	1	mRpL4	CG5818	FBgn0001995				
dme03010	41859	1	mRpL9	CG31478	FBgn0038319				
dme03010	41838	1	mRpS10	CG4247	FBgn0038307				
dme03010	42061	1	mRpS11	CG5184	FBgn0038474				
dme03010	117414	1	mRpS14	CG32531	FBgn0044030				
dme03010	36570	1	mRpS16	CG8338	FBgn0033907				
dme03010	37872	1	mRpS17	CG4326	FBgn0034986				
dme03010	326141	1	mRpS18A	CG31450	FBgn0051450				
dme03010	43609	1	mRpS18C	CG9688	FBgn0039765				
dme03010	33688	1	mRpS2	CG2937	FBgn0031639				
dme03010	318249	1	mRpS21	CG32854	FBgn0044511				
dme03010	38535	1	mRpS6	CG15016	FBgn0035534				
dme03010	34412	1	mRpS7	CG5108	FBgn0032236				
dme03010	40932	1	mRpS9	CG2957	FBgn0037529				
dme03010	19893560	2	mt:lrRNA	lrRNA	FBgn0013686				
dme03010	19893562	2	mt:srRNA	srRNA	FBgn0013688				
dme03010	41811	1	RpL10Aa	CG3843	FBgn0038281				
dme03010	39338	1	RpL10Ab	CG7283	FBgn0036213				
dme03010	37235	1	RpL11	CG7726	FBgn0013325				
dme03010	45329	1	RpL12	CG3195	FBgn0034968				
dme03010	34329	1	RpL13	CG4651	FBgn0011272				
dme03010	38983	1	RpL14	CG6253	FBgn0017579				
dme03010	3354918	1	RpL15	CG17420	FBgn0028697				
dme03010	31613	1	RpL17	CG3203	FBgn0029897				
dme03010	38794	1	RpL18	CG8615	FBgn0035753				
dme03010	36985	1	RpL18A	CG6510	FBgn0010409				
dme03010	37995	1	RpL19	CG2746	FBgn0002607				
dme03010	31022	1	RpL22	CG7434	FBgn0015288				
dme03010	37628	1	RpL23	CG3661	FBgn0010078				
dme03010	38208	1	RpL23A	CG7977	FBgn0026372				
dme03010	34754	1	RpL24	CG9282	FBgn0032518				
dme03010	41372	1	RpL24-like	CG6764	FBgn0037899				
dme03010	40060	1	RpL26	CG6846	FBgn0036825				
dme03010	43103	1	RpL27	CG4759	FBgn0039359				
dme03010	38397	1	RpL28	CG12740	FBgn0035422				
dme03010	37430	1	RpL29	CG10071	FBgn0016726				
dme03010	41347	1	RpL3	CG4863	FBgn0020910				
dme03010	44059	1	RpL30	CG10652	FBgn0086710				
dme03010	35988	1	RpL31	CG1821	FBgn0025286				
dme03010	43573	1	RpL32	CG7939	FBgn0002626				
dme03010	43169	1	RpL34a	CG6090	FBgn0039406				
dme03010	41120	1	RpL34b	CG9354	FBgn0037686				
dme03010	31483	1	RpL35	CG4111	FBgn0029785				
dme03010	31009	1	RpL36	CG7622	FBgn0002579				
dme03010	44783	1	RpL37A	CG5827	FBgn0261608				
dme03010	37669	1	RpL37b	CG9873	FBgn0034822				
dme03010	37849	1	RpL39	CG3997	FBgn0023170				
dme03010	43349	1	RpL4	CG5502	FBgn0003279				
dme03010	33629	1	RpL40	CG2960	FBgn0003941				
dme03010	251466	1	RpL41	CG30425	FBgn0066084				
dme03010	3355124	1	RpL5	CG17489	FBgn0064225				
dme03010	34352	1	RpL7	CG4897	FBgn0005593				
dme03010	31588	1	RpL7A	CG3314	FBgn0014026				
dme03010	44251	1	RpL8	CG1263	FBgn0261602				
dme03010	34526	1	RpL9	CG6141	FBgn0015756				
dme03010	40451	1	RpLP0	CG7490	FBgn0000100				
dme03010	33214	1	RpLP1	CG4087	FBgn0002593				
dme03010	36855	1	RpLP2	CG4918	FBgn0003274				
dme03010	43321	1	RpS10a	CG12275	FBgn0027494				
dme03010	34149	1	RpS13	CG13389	FBgn0010265				
dme03010	47218	1	RpS14a	CG1524	FBgn0004403				
dme03010	47219	1	RpS14b	CG1527	FBgn0004404				
dme03010	36851	1	RpS15	CG8332	FBgn0034138				
dme03010	44150	1	RpS15Aa	CG2033	FBgn0010198				
dme03010	36142	1	RpS15Ab	CG12324	FBgn0033555				
dme03010	37580	1	RpS16	CG4046	FBgn0034743				
dme03010	39088	1	RpS17	CG3922	FBgn0005533				
dme03010	37292	1	RpS18	CG8900	FBgn0010411				
dme03010	32635	1	RpS19a	CG4464	FBgn0010412				
dme03010	42830	1	RpS19b	CG5338	FBgn0039129				
dme03010	34309	1	RpS2	CG5920	FBgn0004867				
dme03010	42464	1	RpS20	CG15693	FBgn0019936				
dme03010	33487	1	RpS21	CG2986	FBgn0015521				
dme03010	37589	1	RpS24	CG3751	FBgn0261596				
dme03010	41343	1	RpS25	CG6684	FBgn0086472				
dme03010	35098	1	RpS26	CG10305	FBgn0261597				
dme03010	43039	1	RpS27	CG10423	FBgn0039300				
dme03010	34420	1	RpS27A	CG5271	FBgn0003942				
dme03010	41200	1	RpS29	CG8495	FBgn0261599				
dme03010	42761	1	RpS3	CG6779	FBgn0002622				
dme03010	43768	1	RpS3A	CG2168	FBgn0017545				
dme03010	39484	1	RpS4	CG11276	FBgn0011284				
dme03010	32700	1	RpS5a	CG8922	FBgn0002590				
dme03010	31700	2	RpS6	CG10944	FBgn0261592				
dme03010	43532	1	RpS8	CG7808	FBgn0039713				
dme03010	39108	1	RpS9	CG3395	FBgn0010408				
dme03010	31106	1	sta	CG14792	FBgn0003517				
dme03010	31228	1	tko	CG7925	FBgn0003714				
dme03013	326255	2	4EHP	CG33100	FBgn0053100				
dme03013	36037	1	Adam	CG12131	FBgn0027619				
dme03013	41965	2	Bin1	CG6046	FBgn0024491				
dme03013	42166	3	Cbp20	CG12357	FBgn0022943				
dme03013	44409	3	Cbp80	CG7035	FBgn0022942				
dme03013	42422	1	CG10881	CG10881	FBgn0038796				
dme03013	39915	2	CG14057	CG14057	FBgn0036696				
dme03013	41397	1	CG14712	CG14712	FBgn0037924				
dme03013	43578	1	CG15526	CG15526	FBgn0039744				
dme03013	31881	1	CG16892	CG16892	FBgn0030122				
dme03013	38398	1	CG17737	CG17737	FBgn0035423				
dme03013	317813	1	CG18789	CG18789	FBgn0042127				
dme03013	40707	1	CG2100	CG2100	FBgn0037369				
dme03013	318857	1	CG33082	CG33082	FBgn0053082				
dme03013	5740224	1	CG34317	CG34317	FBgn0085346				
dme03013	5740122	2	CG34334	CG34334	FBgn0263829				
dme03013	38332	1	CG42304	CG42304	FBgn0259200				
dme03013	41475	1	CG4810	CG4810	FBgn0037994				
dme03013	32851	1	CG6540	CG6540	FBgn0030943				
dme03013	42539	3	CG7907	CG7907	FBgn0038887				
dme03013	38889	2	CG8038	CG8038	FBgn0035831				
dme03013	31243	1	CG8636	CG8636	FBgn0029629				
dme03013	36397	1	CG8771	CG8771	FBgn0033766				
dme03013	36913	1	CG8963	CG8963	FBgn0034181				
dme03013	35574	2	CG9422	CG9422	FBgn0033092				
dme03013	40587	1	CG9769	CG9769	FBgn0037270				
dme03013	36809	1	csul	CG3730	FBgn0015925				
dme03013	33002	1	Dmir\CG11943	CG11943	FBgn0084615				
dme03013	31724	2	Dmir\CG2253	CG2253	FBgn0084737				
dme03013	31156	1	Dmir\CG3806	CG3806	FBgn0084647				
dme03013	43331	2	Dpse\GA11878	CG12878	FBgn0071927				
dme03013	32350	1	Dsim\CG11092	CG11092	FBgn0045656				
dme03013	32630	1	Dsim\Nup153	CG4453	FBgn0086002				
dme03013	35173	3	Dyak\GE13225	CG10473	FBgn0068506				
dme03013	32970	1	Dyak\GE17366	CG12234	FBgn0084564				
dme03013	42816	1	Dyak\GE23921	CG10198	FBgn0066139				
dme03013	43736	1	Ef1alpha100E	CG1873	FBgn0000557				
dme03013	36271	1	Ef1alpha48D	CG8280	FBgn0000556				
dme03013	44260	1	eIF-1A	CG8053	FBgn0026250				
dme03013	32617	2	eIF-2alpha	CG9946	FBgn0261609				
dme03013	43549	1	eIF2B-alpha	CG7883	FBgn0039726				
dme03013	31256	1	eIF2B-beta	CG2677	FBgn0024996				
dme03013	37706	1	eIF2B-delta	CG10315	FBgn0034858				
dme03013	39433	1	eIF-2beta	CG4153	FBgn0004926				
dme03013	36722	1	eIF2B-gamma	CG8190	FBgn0034029				
dme03013	45682	1	eIF-3p40	CG9124	FBgn0022023				
dme03013	42789	1	eIF-3p66	CG10161	FBgn0040227				
dme03013	40563	1	eIF3-S10	CG9805	FBgn0037249				
dme03013	37005	1	eIF3-S8	CG4954	FBgn0034258				
dme03013	36981	1	eIF3-S9	CG4878	FBgn0034237				
dme03013	33835	1	eIF-4a	CG9075	FBgn0001942				
dme03013	40987	3	eIF4AIII	CG7483	FBgn0037573				
dme03013	3355041	2	eIF-4B	CG10837	FBgn0020660				
dme03013	45525	2	eIF-4E	CG4035	FBgn0015218				
dme03013	38923	2	eIF4E-3	CG8023	FBgn0265089				
dme03013	38743	2	eIF4E-4	CG10124	FBgn0035709				
dme03013	43422	2	eIF4E-6	CG1442	FBgn0039622				
dme03013	43839	1	eIF4G	CG10811	FBgn0023213				
dme03013	32566	1	eIF5	CG9177	FBgn0030719				
dme03013	44261	1	eIF5B	CG10840	FBgn0026259				
dme03013	34167	2	emb	CG13387	FBgn0020497				
dme03013	37528	1	Fmr1	CG6203	FBgn0028734				
dme03013	35336	1	Fs(2)Ket	CG2637	FBgn0262743				
dme03013	40087	1	Gem2	CG10419	FBgn0036850				
dme03013	39195	1	Gem3	CG6539	FBgn0011802				
dme03013	35512	1	Gp210	CG7897	FBgn0266580				
dme03013	33781	3	Hel25E	CG7269	FBgn0014189				
dme03013	40723	2	Hpr1	CG2031	FBgn0037382				
dme03013	36997	1	icln	CG4924	FBgn0029079				
dme03013	39877	1	Int6	CG9677	FBgn0025582				
dme03013	36086	1	JhI-1	CG3298	FBgn0028426				
dme03013	31475	2	l(1)G0045	CG32763	FBgn0026702				
dme03013	33226	2	lwr	CG3018	FBgn0010602				
dme03013	37402	3	mago	CG9401	FBgn0002736				
dme03013	41562	1	mbo	CG6819	FBgn0026207				
dme03013	36264	1	Mtor	CG8274	FBgn0013756				
dme03013	46020	1	NAT1	CG3845	FBgn0010488				
dme03013	42825	1	Ndc1	CG5857	FBgn0039125				
dme03013	31195	2	Nmd3	CG3460	FBgn0023542				
dme03013	34481	1	Nup107	CG6743	FBgn0027868				
dme03013	42680	1	Nup133	CG6958	FBgn0039004				
dme03013	34527	1	Nup154	CG4579	FBgn0021761				
dme03013	34549	1	Nup160	CG4738	FBgn0262647				
dme03013	46091	1	Nup214	CG3820	FBgn0010660				
dme03013	43041	1	Nup358	CG11856	FBgn0039302				
dme03013	43040	1	Nup37	CG11875	FBgn0039301				
dme03013	42209	1	Nup43	CG7671	FBgn0038609				
dme03013	35762	1	Nup44A	CG8722	FBgn0033247				
dme03013	35784	1	Nup50	CG2158	FBgn0033264				
dme03013	36360	1	Nup54	CG8831	FBgn0033737				
dme03013	42342	1	Nup58	CG7360	FBgn0038722				
dme03013	36830	1	Nup62	CG6251	FBgn0034118				
dme03013	37078	1	Nup75	CG5733	FBgn0034310				
dme03013	41804	1	Nup93-2	CG7262	FBgn0038274				
dme03013	317878	3	Nxf3	CG32135	FBgn0263232				
dme03013	40884	3	nxf4	CG31501	FBgn0051501				
dme03013	37769	3	Nxt1	CG12752	FBgn0028411				
dme03013	37070	3	pAbp	CG5119	FBgn0265297				
dme03013	35926	1	Phax	CG8069	FBgn0033380				
dme03013	41185	2	Pnn	CG8383	FBgn0037737				
dme03013	37780	2	Pym	CG30176	FBgn0034918				
dme03013	37467	1	Rae1	CG9862	FBgn0034646				
dme03013	44072	2	Ran	CG1404	FBgn0020255				
dme03013	35223	1	RanGAP	CG9999	FBgn0003346				
dme03013	39666	2	Ran-like	CG7815	FBgn0036497				
dme03013	44029	3	Ref1	CG1101	FBgn0010774				
dme03013	34667	3	Ref2	CG17031	FBgn0032439				
dme03013	41147	2	RnpS1	CG16788	FBgn0037707				
dme03013	3772007	2	Rpp20	CG33931	FBgn0066304				
dme03013	44392	2	Rpp30	CG11606	FBgn0022246				
dme03013	43944	3	sbr	CG1664	FBgn0003321				
dme03013	44437	2	Sec13	CG6773	FBgn0024509				
dme03013	39844	1	Smn	CG16725	FBgn0036641				
dme03013	33981	1	smt3	CG4494	FBgn0264922				
dme03013	3772192	2	snRNA:U2:14B	CR32913	FBgn0003920				
dme03013	3772392	2	snRNA:U2:34ABa	CR31850	FBgn0004191				
dme03013	3771927	2	snRNA:U2:34ABb	CR31854	FBgn0004192				
dme03013	3772337	2	snRNA:U2:34ABc	CR33788	FBgn0041720				
dme03013	3772126	2	snRNA:U2:38ABa	CR32882	FBgn0003922				
dme03013	3772048	2	snRNA:U2:38ABb	CR32878	FBgn0003923				
dme03013	3772327	2	snRNA:U6:96Aa	CR31379	FBgn0004188				
dme03013	3772330	2	snRNA:U6:96Ab	CR32867	FBgn0004189				
dme03013	3772628	2	snRNA:U6:96Ac	CR31539	FBgn0004190				
dme03013	7354429	1	Snup	CG42303	FBgn0259199				
dme03013	41861	1	Sra-1	CG4931	FBgn0038320				
dme03013	39483	2	SRm160	CG11274	FBgn0036340				
dme03013	40589	1	tacc	CG9765	FBgn0026620				
dme03013	40983	2	tex	CG9615	FBgn0037569				
dme03013	19835383	1	Tgs1	CG31241	FBgn0266195				
dme03013	326153	2	tho2	CG31671	FBgn0031390				
dme03013	37810	1	thoc5	CG2980	FBgn0034939				
dme03013	39394	1	thoc6	CG5632	FBgn0036263				
dme03013	38033	1	thoc7	CG17143	FBgn0035110				
dme03013	33569	2	Thor	CG8846	FBgn0261560				
dme03013	33710	1	Trip1	CG8882	FBgn0015834				
dme03013	35924	3	tsu	CG8781	FBgn0033378				
dme03013	32153	2	Upf1	CG1559	FBgn0030354				
dme03013	37792	2	Upf3	CG11184	FBgn0034923				
dme03013	37727	1	wmd	CG3957	FBgn0034876				
dme03015	41965	2	Bin1	CG6046	FBgn0024491				
dme03015	36494	1	cbc	CG5970	FBgn0033842				
dme03015	42166	3	Cbp20	CG12357	FBgn0022943				
dme03015	44409	3	Cbp80	CG7035	FBgn0022942				
dme03015	40698	1	CG1109	CG1109	FBgn0046222				
dme03015	32659	1	CG32568	CG32568	FBgn0052568				
dme03015	5740122	2	CG34334	CG34334	FBgn0263829				
dme03015	39083	1	CG3689	CG3689	FBgn0035987				
dme03015	38937	1	CG7185	CG7185	FBgn0035872				
dme03015	42539	3	CG7907	CG7907	FBgn0038887				
dme03015	33259	1	Clp	CG3642	FBgn0015621				
dme03015	43426	1	Cpsf100	CG1957	FBgn0027873				
dme03015	44250	1	Cpsf160	CG10110	FBgn0024698				
dme03015	42240	1	Cpsf73	CG7698	FBgn0261065				
dme03015	43734	1	CstF-50	CG2261	FBgn0039867				
dme03015	42239	1	CstF-64	CG7697	FBgn0027841				
dme03015	42368	1	Dere\GG23581	CG4733	FBgn0064631				
dme03015	31724	2	Dmir\CG2253	CG2253	FBgn0084737				
dme03015	43331	2	Dpse\GA11878	CG12878	FBgn0071927				
dme03015	33968	1	Dsim\Hrb27C	CG10377	FBgn0083432				
dme03015	35173	3	Dyak\GE13225	CG10473	FBgn0068506				
dme03015	40987	3	eIF4AIII	CG7483	FBgn0037573				
dme03015	34658	1	Elf	CG6382	FBgn0020443				
dme03015	40240	1	eRF1	CG5605	FBgn0036974				
dme03015	40569	1	Fip1	CG1078	FBgn0037255				
dme03015	44289	1	flw	CG2096	FBgn0000711				
dme03015	117365	1	HBS1	CG1898	FBgn0042712				
dme03015	33781	3	Hel25E	CG7269	FBgn0014189				
dme03015	49636	1	hrg	CG9854	FBgn0015949				
dme03015	36658	1	Inr-a	CG10228	FBgn0264962				
dme03015	34877	1	l(2)35Bd	CG3688	FBgn0001974				
dme03015	37402	3	mago	CG9401	FBgn0002736				
