gene_id	symbol	flybase
44587	l(2)31Bb	FBgn0014214
44588	l(2)31Bc	FBgn0014215
44589	l(2)31Ca	FBgn0014216
44590	l(2)31Cb	FBgn0014217
44591	l(2)31Da	FBgn0014218
44592	l(2)31Db	FBgn0014219
44593	l(2)31Eb	FBgn0014223
44594	l(2)31Ec	FBgn0014224
44595	l(2)31Ed	FBgn0014225
44596	l(2)31Ee	FBgn0014226
44597	l(2)31Ef	FBgn0014227
44598	l(2)31Eg	FBgn0014228
44599	l(2)31Ej	FBgn0014229
44601	l(2)31En	FBgn0014231
44602	l(2)31Eo	FBgn0014232
44603	l(2)32Aa	FBgn0014240
44604	l(3)94Fa	FBgn0014302
44605	l(3)ry15	FBgn0014322
44606	l(3)ry50	FBgn0014325
44607	l(3)ry60	FBgn0014327
44608	l(3)ry73	FBgn0014328
44609	l(3)ry74	FBgn0014329
44610	l(3)ry84	FBgn0014330
44611	l(3)ry87	FBgn0014331
44612	l(3)ry98	FBgn0014332
44613	l(3)ry99	FBgn0014333
44615	rdgE	FBgn0014379
44620	CG14630	FBgn0014903
44631	Ag5r	FBgn0015010
44632	Cyp4e1	FBgn0015034
44633	God	FBgn0015231
44637	cutlet	FBgn0015376
44638	l(1)7Do	FBgn0015445
44639	l(1)7Fg	FBgn0015446
44640	l(1)9Fi	FBgn0015449
44641	l(1)9Fj	FBgn0015450
44642	Apc	FBgn0015589
44643	Cnx99A	FBgn0015622
44645	Eig82F	FBgn0015725
44646	Mei66F	FBgn0015761
44652	dfc	FBgn0015928
44653	wech	FBgn0259745
44654	furrow	FBgn0015943
44655	l(2)55Da	FBgn0015969
44656	l(2)55Db	FBgn0015970
44657	l(3)61Da	FBgn0016003
44658	l(3)87Em	FBgn0016023
44660	xmas-1	FBgn0016080
44663	l(1)1Bl	FBgn0016768
44668	SmD1	FBgn0261933
44669	cwo	FBgn0259938
44670	len	FBgn0016998
44672	Lk6	FBgn0017581
44674	l(3)92Eb	FBgn0019689
44675	l(1)47	FBgn0019772
44676	l(1)38	FBgn0019773
44679	ergic53	FBgn0035909
44688	l(3)98Dm	FBgn0020817
44689	l(3)98Dl	FBgn0020818
44690	l(3)98Dk	FBgn0020819
44691	l(3)98Dj	FBgn0020820
44692	l(3)98Di	FBgn0020821
44693	l(3)98Dh	FBgn0020822
44694	l(3)98Dd	FBgn0020823
44695	l(3)98Dc	FBgn0020824
44696	l(3)98Da	FBgn0020825
44697	l(2)PW27	FBgn0020831
44698	cass	FBgn0020865
44699	blis	FBgn0021756
44701	Coprox	FBgn0021944
44702	Vha36-1	FBgn0022097
44703	lolal	FBgn0022238
44704	l(1)M120.1	FBgn0022299
44705	l(1)L9.8	FBgn0022300
44709	l(3)82Ca	FBgn0023024
44711	l(2)46Ej	FBgn0023033
44712	l(2)46Ei	FBgn0023034
44714	l(2)46Eg	FBgn0023036
44717	l(1)3ABb	FBgn0023054
44718	l(1)3ABa	FBgn0023055
44719	l(1)1Aj	FBgn0023072
44721	l(3)98Fa	FBgn0023429
44722	l(2)55Ca	FBgn0023432
44723	l(2)21Bf	FBgn0023434
44724	san	FBgn0024188
44726	hopR-90E	FBgn0024228
44728	MED6	FBgn0024330
44730	rambl	FBgn0024601
44736	CG3719	FBgn0024986
44737	qkr58E-7	FBgn0025470
44738	qkr58E-6	FBgn0025471
44739	qkr58E-5	FBgn0025472
44740	qkr58E-4	FBgn0025473
44742	l(3)tb	FBgn0025745
44747	msk	FBgn0026252
44748	NiPp1	FBgn0026402
44750	Ady43A	FBgn0026602
44752	l(2)18E4	FBgn0026657
44753	l(3)99Ba	FBgn0027133
44754	l(3)93Ea	FBgn0027134
44755	l(3)88Ae	FBgn0027137
44756	l(3)87Di	FBgn0027138
44757	l(3)77Ea	FBgn0027140
44758	l(3)64Da	FBgn0027152
44759	l(3)61Db	FBgn0027153
44760	l(2)51Fb	FBgn0027194
44761	l(2)30Ca	FBgn0027197
44762	l(2)23Ea	FBgn0027199
44763	l(3)94Ba	FBgn0028248
44764	l(3)93Bj	FBgn0028249
44765	l(3)90Ea	FBgn0028251
44766	l(3)87Ce	FBgn0028252
44767	l(3)84Ch	FBgn0028253
44768	l(3)82Cb	FBgn0028254
44769	l(3)79Ba	FBgn0028255
44771	l(3)66Ea	FBgn0028260
44772	l(3)64Ao	FBgn0028261
44773	l(2)56Da	FBgn0028263
44775	l(2)W9	FBgn0028599
44776	l(2)W7	FBgn0028600
44777	l(2)W6	FBgn0028601
44780	l(2)W3	FBgn0028604
44781	l(2)W2	FBgn0028605
44782	l(2)W1	FBgn0028616
44783	RpL37A	FBgn0261608
44785	tan	FBgn0028980
44786	nerfin-1	FBgn0028999
44787	miple2	FBgn0029002
44790	TwdlT	FBgn0029170
44791	Ef1gamma	FBgn0029176
44792	aa	FBgn0000010
44793	abo	FBgn0000018
44795	Alp	FBgn0000069
44797	arth	FBgn0000135
44798	B	FBgn0000154
44799	bas	FBgn0000160
44800	bly	FBgn0000200
44801	bsk	FBgn0000229
44802	c	FBgn0000245
44804	con	FBgn0000347
44805	ctl	FBgn0000385
44806	cx	FBgn0000401
44807	dal	FBgn0000415
44808	den	FBgn0000431
44809	dvr	FBgn0000514
44811	E(bx)	FBgn0000541
44812	E(da)	FBgn0000548
44813	E(S)	FBgn0000587
44814	E(SD)	FBgn0000589
44815	Flu	FBgn0000710
44816	fmf	FBgn0000714
44817	for	FBgn0000721
44818	fs(1)M8	FBgn0000829
44819	g	FBgn0001087
44820	grt	FBgn0001140
44821	Hiv	FBgn0001201
44825	irreB	FBgn0001271
44827	kdu	FBgn0001299
44830	kto	FBgn0001324
44831	L	FBgn0001332
44832	soz	FBgn0001568
44835	m	FBgn0002577
44836	mit	FBgn0002751
44837	M(Sd)	FBgn0002845
44839	mud	FBgn0002873
44840	mul	FBgn0002876
44841	mw	FBgn0002910
44843	nkd	FBgn0002945
44846	Oce	FBgn0002981
44848	plu	FBgn0003114
44849	pnr	FBgn0003117
44850	ptg	FBgn0003158
44851	raw	FBgn0003209
44854	rex	FBgn0003238
44855	rib	FBgn0003254
44856	ru	FBgn0003295
44857	s	FBgn0003309
44858	sad	FBgn0003312
44859	scg	FBgn0003331
44860	scp	FBgn0003336
44861	sdt	FBgn0261873
44865	sie	FBgn0003407
44867	sph	FBgn0003473
44869	St-SD	FBgn0003541
44870	sub	FBgn0003545
44873	Gr5a	FBgn0003747
44874	Tul	FBgn0003894
44877	wdl	FBgn0004005
44878	olfF	FBgn0004058
44879	rhi	FBgn0004400
44880	gustC	FBgn0004422
44881	gustD	FBgn0004423
44882	prd2	FBgn0004439
44883	exb	FBgn0004495
44884	fur	FBgn0004608
44885	mys	FBgn0004657
44886	Esm	FBgn0004679
44887	mdy	FBgn0004797
44888	Zhr	FBgn0004840
44889	ph-d	FBgn0004860
44890	rls	FBgn0004917
44892	crip	FBgn0004999
44893	dipp-7	FBgn0005016
44895	l(1)184	FBgn0005113
44897	dsl	FBgn0005412
44898	slf	FBgn0005502
44900	Larp7	FBgn0260771
44901	l(1)TK105	FBgn0005702
44902	S63	FBgn0008647
44903	Hdl	FBgn0010047
44904	cex	FBgn0010104
44907	sib	FBgn0010373
44910	unc-45	FBgn0010812
44911	gru	FBgn0011222
44913	Acam	FBgn0011273
44915	DNApol-alpha60	FBgn0259676
44920	Hsp70Ab	FBgn0013276
44921	Hsp70Ba	FBgn0013277
44924	l(1)1PP18	FBgn0013480
44925	l(1)4Fb	FBgn0013484
44927	l(1)6PP19	FBgn0013488
44932	pbr	FBgn0013719
44936	Eip93F	FBgn0264490
44937	Inr-b	FBgn0013985
44938	four-play	FBgn0014165
44942	l(2)DA2	FBgn0014253
44943	l(2)DB1	FBgn0014254
44944	l(2)DB2	FBgn0014255
44945	l(2)DB4	FBgn0014256
44946	l(2)FE3	FBgn0014257
44947	oho55DE	FBgn0014263
44948	l(3)neo14	FBgn0014304
44949	l(3)ry102	FBgn0014310
44950	l(3)ry107	FBgn0014312
44951	l(3)ry111	FBgn0014313
44952	l(3)ry114	FBgn0014314
44953	l(3)ry116	FBgn0014315
44954	l(3)ry146	FBgn0014320
44955	l(3)ry151	FBgn0014323
44956	l(3)ry3	FBgn0014324
44957	l(3)ry6	FBgn0014326
44963	l(3)90DEa	FBgn0014993
44964	Actn3	FBgn0015008
44965	Fer2LCH	FBgn0015221
44967	l(1)10Bp	FBgn0015403
44968	l(1)4ACa	FBgn0015432
44969	l(1)9BDa	FBgn0015448
44970	l(1)9Fk	FBgn0015451
44971	l(1)9Fl	FBgn0015452
44974	cln	FBgn0015922
44975	l(1)m-C	FBgn0015958
44976	l(2)55BCa	FBgn0015968
44977	l(3)843	FBgn0016020
44978	Tom40	FBgn0016041
44980	l(3)X1	FBgn0016905
44981	l(3)X4	FBgn0016910
44982	l(1)1Ai	FBgn0017383
44985	smu	FBgn0019654
45012	Vha68-2	FBgn0263598
45013	l(3)9C3	FBgn0020530
45016	Mst57Ca	FBgn0020628
45017	Lcp65Af	FBgn0020639
45018	Lcp65Ae	FBgn0020640
45019	fs(2)al	FBgn0020854
45021	Zfrp8	FBgn0021875
45022	l(1)M37.2	FBgn0022297
45023	l(1)L62.4	FBgn0022301
45024	l(1)L48.3	FBgn0022304
45025	l(1)H30.1	FBgn0022312
45026	l(1)B23.2	FBgn0022322
45027	l(1)A27.2	FBgn0022327
45028	l(1)A13.3	FBgn0022328
45031	Pp4-19C	FBgn0023177
45032	l(3)69ABa	FBgn0023430
45039	Sox100B	FBgn0024288
45040	Spn43Ab	FBgn0024293
45041	Spn43Aa	FBgn0024294
45042	SS3-6	FBgn0024305
45043	SS3-5	FBgn0024306
45044	SS3-1	FBgn0024307
45045	ES3-1	FBgn0024357
45046	ES2-1	FBgn0024358
45047	ES1-1	FBgn0024359
45064	Nsun2	FBgn0026079
45067	bae	FBgn0026266
45068	l(2)3A2	FBgn0026653
45069	l(2)11B9	FBgn0026661
45104	l(3)89ABa	FBgn0027135
45105	l(3)88EFa	FBgn0027136
45106	l(3)87ABa	FBgn0027139
45107	l(3)76BCa	FBgn0027141
45108	l(3)71DEd	FBgn0027143
45109	l(3)71DEc	FBgn0027144
45110	l(3)71DEb	FBgn0027145
45111	l(3)71DEa	FBgn0027146
45112	l(2)56CDa	FBgn0027192
45113	l(2)39CDa	FBgn0027195
45174	l(2)32BCa	FBgn0027652
45175	l(3)S081003	FBgn0028091
45176	l(3)S003405	FBgn0028234
45233	capt	FBgn0261458
45234	Ggamma30A	FBgn0267252
45236	l(2)W19	FBgn0028606
45237	l(2)W18	FBgn0028607
45238	l(2)W17	FBgn0028608
45239	l(2)W16	FBgn0028609
45240	l(2)W15	FBgn0028610
45241	l(2)W14	FBgn0028611
45242	l(2)W13	FBgn0028612
45244	l(2)W11	FBgn0028614
45245	l(2)W10	FBgn0028615
45247	VhaPPA1-1	FBgn0028662
45248	Nckx30C	FBgn0028704
45249	Ef1beta	FBgn0028737
45250	deltaCOP	FBgn0028969
45268	cathD	FBgn0029093
45269	Prosbeta5	FBgn0029134
45270	abd	FBgn0000013
45272	aperB	FBgn0000103
45273	aperC	FBgn0000104
45274	Bl	FBgn0000193
45276	cgd	FBgn0000300
45277	cp	FBgn0000354
45278	csw	FBgn0000382
45280	cv-2	FBgn0000395
45281	db	FBgn0000419
45282	dib	FBgn0000449
45283	Dk	FBgn0000460
45285	Dr	FBgn0000492
45286	dv	FBgn0000512
45290	ee	FBgn0000554
45292	eo	FBgn0000580
45293	ff	FBgn0000653
45294	fliC	FBgn0000669
45295	fliD	FBgn0000670
45296	flz	FBgn0000712
45297	fs(1)C4	FBgn0000788
45298	fs(1)C5	FBgn0000789
45299	fs(1)C6	FBgn0000790
45300	fs(1)de1	FBgn0000791
45301	fs(1)M11	FBgn0000830
45302	fs(1)M40	FBgn0000851
45303	fs(1)M41	FBgn0000852
45304	fs(1)ne1	FBgn0000915
45307	fz	FBgn0001085
45308	gg	FBgn0001103
45309	fliF	FBgn0001116
45310	gs(2)M	FBgn0001146
45311	GustR	FBgn0001163
45312	gv	FBgn0001164
45316	hy	FBgn0001241
45318	kn	FBgn0001319
45320	trol	FBgn0261451
45322	l(3)87Ae	FBgn0002332
45324	lf	FBgn0002545
45325	lin	FBgn0002552
45326	Lsp2	FBgn0002565
45328	sens	FBgn0002573
45329	RpL12	FBgn0034968
45330	ma	FBgn0002634
45331	mapA	FBgn0002646
45332	mapP	FBgn0002647
45334	mex	FBgn0002724
45336	mu1	FBgn0002871
45337	mus112	FBgn0002886
45338	na	FBgn0002917
45339	net	FBgn0002931
45340	nrd	FBgn0002967
45341	ny	FBgn0002975
45342	ot	FBgn0003017
45343	pk	FBgn0003090
45344	pl	FBgn0003095
45346	prat	FBgn0003144
45348	pre	FBgn0003148
45350	qs	FBgn0003186
45351	qui	FBgn0003188
45352	rd	FBgn0003213
45353	Rex	FBgn0003239
45354	rol	FBgn0003271
45355	rs	FBgn0003281
45358	sf	FBgn0003367
45359	shr	FBgn0003399
45360	shu	FBgn0003401
45363	su(b)	FBgn0003546
45365	tc	FBgn0003673
45366	tft	FBgn0003688
45367	tk	FBgn0003712
45368	Treh	FBgn0003748
45369	ty	FBgn0003905
45370	un	FBgn0003949
45371	wo	FBgn0004018
45374	fwd	FBgn0004373
45375	prd1	FBgn0004438
45376	prd5	FBgn0004440
45377	prd8	FBgn0004441
45378	l(1)air1	FBgn0004477
45379	blnd	FBgn0004570
45380	spin	FBgn0086676
45382	ogre	FBgn0004646
45383	Fs(2)M	FBgn0004651
45384	sat	FBgn0004792
45385	l(2)S3	FBgn0005180
45386	l(3)SG83	FBgn0005263
45387	l(1)adl3	FBgn0005414
45388	fliK	FBgn0005432
45389	l(1)v47	FBgn0005436
45390	l(1)v306	FBgn0005453
45391	l(1)v459	FBgn0005459
45392	belt	FBgn0005635
45396	E5	FBgn0008646
45398	Aldh-III	FBgn0010548
45399	Aats-trp	FBgn0010803
45400	disd	FBgn0011216
45401	ox	FBgn0011227
45403	sbn	FBgn0011267
45407	l(3)j2B1	FBgn0011324
45409	l(3)j2C3	FBgn0011330
45414	l(3)j4B9	FBgn0011365
45417	l(3)j5B2	FBgn0011377
45420	l(3)j6B4	FBgn0011391
45421	l(3)j7C3	FBgn0011403
45426	l(3)neo1	FBgn0011445
45427	l(3)neo2	FBgn0011446
45428	l(3)neo3	FBgn0011447
45429	l(3)neo8	FBgn0011452
45430	l(3)neo9	FBgn0011453
45431	boas	FBgn0011565
45432	can	FBgn0011569
45433	grap	FBgn0011597
45435	mrr	FBgn0011663
45436	prp	FBgn0011698
45438	l(3)j1B8	FBgn0011788
45441	l(3)j6C3	FBgn0011794
45445	l(1)12P3	FBgn0013474
45448	l(1)14Ae	FBgn0013496
45449	l(1)14Ag	FBgn0013497
45451	l(1)14Ah	FBgn0013511
45453	l(1)14Ai	FBgn0013513
45454	l(1)14Af	FBgn0013514
45455	l(1)14Ad	FBgn0013515
45456	l(2)ry50	FBgn0013539
45457	l(2)ry51	FBgn0013540
45458	l(3)ry59	FBgn0013559
45459	l(3)ry69	FBgn0013560
45460	Pex1	FBgn0013563
45461	l(3)ry78	FBgn0013564
45463	l(3)78Da	FBgn0013570
45464	l(3)82Fa	FBgn0013573
45465	l(3)82Fb	FBgn0013574
45466	l(3)82Fc	FBgn0013575
45467	mtd	FBgn0013576
45469	l(3)ry85	FBgn0013583
45470	l(3)92Ea	FBgn0013584
45471	l(3)97De	FBgn0013589
45472	l(3)97Df	FBgn0013590
45473	l(3)W33B	FBgn0013619
45477	l(1)16Ff	FBgn0014199
45478	l(1)16Fh	FBgn0014201
45479	l(1)16Fi	FBgn0014202
45480	l(1)16Fk	FBgn0014204
45481	l(1)16Fl	FBgn0014205
45482	l(1)17Aa	FBgn0014206
45483	l(1)17Ab	FBgn0014207
45484	l(2)31Ep	FBgn0014233
45485	l(2)31Eq	FBgn0014234
45486	l(2)31Er	FBgn0014235
45487	l(2)31Es	FBgn0014236
45488	l(2)31Et	FBgn0014237
45489	l(2)31Eu	FBgn0014238
45490	l(2)31Fa	FBgn0014239
45491	l(2)32Ab	FBgn0014241
45492	l(2)32Ac	FBgn0014242
45493	l(2)32Ad	FBgn0014243
45494	l(2)32Ae	FBgn0014244
45495	l(2)32Af	FBgn0014245
45497	l(2)N7-6	FBgn0014260
45498	l(2)N7-8	FBgn0014261
45499	l(2)k08225	FBgn0014267
45500	l(2)k08634	FBgn0014268
45501	l(2)k11512	FBgn0014273
45504	l(3)64Ac	FBgn0014284
45505	l(3)64Ad	FBgn0014285
45506	l(3)64Af	FBgn0014287
45507	l(3)7-8	FBgn0014301
45508	l(3)neo53a	FBgn0014305
45509	l(3)neo53b	FBgn0014306
45510	l(3)neo58a	FBgn0014307
45511	l(3)ry125a	FBgn0014316
45512	l(3)ry125b	FBgn0014317
45513	sov	FBgn0014387
45524	Cyp4p1	FBgn0015037
45525	eIF-4E	FBgn0015218
45531	l(1)14Db	FBgn0015413
45532	l(2)37Dk	FBgn0015463
45533	l(2)37Dl	FBgn0015464
45534	l(2)37Dm	FBgn0015465
45535	l(2)44Fa	FBgn0015466
45536	l(2)44Fb	FBgn0015467
45537	l(2)44Fc	FBgn0015468
45538	l(2)45Aa	FBgn0015473
45541	l(2)45Bb	FBgn0015478
45544	l(2)45Cb	FBgn0015481
45550	l(2)46Cl	FBgn0015488
45551	l(2)46Cm	FBgn0015489
45552	l(2)46Cn	FBgn0015490
45553	l(3)95Aa	FBgn0015504
45556	Cyp6a17	FBgn0015714
45568	l(2)40Aa	FBgn0015960
45570	l(3)63Ec	FBgn0016004
45572	l(3)63Ee	FBgn0016006
45573	l(3)63Fa	FBgn0016007
45574	ida	FBgn0041147
45576	l(3)63Fd	FBgn0016010
45577	Faa	FBgn0016013
45578	l(3)64Am	FBgn0016014
45580	l(3)85Ak	FBgn0016021
45581	l(3)89Bm	FBgn0016024
45582	l(3)89Bn	FBgn0016025
45583	l(3)89Ce	FBgn0016026
45585	l(3)89Ek	FBgn0016028
45586	l(3)89El	FBgn0016029
45587	nompA	FBgn0016047
45588	Pdp1	FBgn0016694
45589	Rst(2)Lb	FBgn0016729
45591	l(2)39Aa	FBgn0016868
45592	l(2)39Ad	FBgn0016871
45593	l(2)39Ah	FBgn0016875
45594	l(3)X12	FBgn0016906
45595	l(3)X2	FBgn0016907
45596	l(3)89Bq	FBgn0017363
45597	l(3)89Br	FBgn0017364
45598	l(3)89Bp	FBgn0017366
45599	l(3)89Bo	FBgn0017367
45600	l(1)EA65	FBgn0017379
45610	l(3)69Ai	FBgn0019690
45611	l(3)69Ah	FBgn0019691
45612	l(3)68Fi	FBgn0019692
45613	l(3)68Fh	FBgn0019693
45614	l(3)68Fg	FBgn0019694
45615	l(2)42Bb	FBgn0019701
45616	l(1)83B	FBgn0019745
45617	l(1)83A	FBgn0019746
45618	l(1)36	FBgn0019775
45619	l(1)29	FBgn0019780
45620	l(1)24	FBgn0019782
45621	l(1)22	FBgn0019783
45622	l(1)16	FBgn0019787
45623	l(1)14	FBgn0019789
45624	l(1)04	FBgn0019801
45655	dom	FBgn0020306
45668	Vha68-1	FBgn0265262
45670	l(3)CB24	FBgn0020529
45673	l(2)CA61	FBgn0020840
45674	l(2)21Be	FBgn0020843
45680	Tapdelta	FBgn0021795
45682	eIF-3p40	FBgn0022023
45683	milt	FBgn0262872
45684	l(2)IR12	FBgn0022284
45686	l(1)M123.2	FBgn0022298
45687	l(1)D39.5	FBgn0022315
45688	l(1)B8.5	FBgn0022318
45695	l(2)46Ec	FBgn0023040
45698	l(1)20Ag	FBgn0023070
45699	l(1)19Fh	FBgn0023073
45700	l(1)19Eg	FBgn0023074
45701	l(1)19Cd	FBgn0023075
45702	eggroll	FBgn0023088
45706	Cyp4d14	FBgn0023541
45707	CG18031	FBgn0023550
45708	l(2)39Ea	FBgn0024218
45715	l(2)k04102	FBgn0024592
45717	l(3)63Dc	FBgn0024624
45718	l(3)63Db	FBgn0024625
45719	l(2)k11560	FBgn0024642
45720	l(2)k09931	FBgn0024645
45721	l(2)k07822	FBgn0024656
45722	l(2)k07813	FBgn0024657
45723	l(2)k07620	FBgn0024658
45724	l(2)k07403	FBgn0024659
45725	l(1)LefEM7	FBgn0024677
45726	l(1)LefEM3	FBgn0024678
45727	l(1)LefEM2	FBgn0024682
45728	l(1)LefEM1	FBgn0024683
45731	l(2)52Fe	FBgn0024876
45732	l(2)52Fd	FBgn0024877
45733	l(2)52Fc	FBgn0024878
45734	l(2)52Fb	FBgn0024879
45739	SuUR	FBgn0025355
45740	l(3)88Ad	FBgn0025485
45741	l(3)82Eb	FBgn0025486
45742	l(3)82Ea	FBgn0025487
45743	l(3)82Db	FBgn0025491
45744	l(3)82Da	FBgn0025492
45745	l(3)73Bh	FBgn0025496
45746	l(3)73Bg	FBgn0025497
45747	l(3)73Bf	FBgn0025498
45749	l(3)73An	FBgn0025500
45750	l(3)73Am	FBgn0025501
45751	l(3)73Al	FBgn0025502
45752	l(3)73Ak	FBgn0025503
45753	l(3)72Fc	FBgn0025504
45754	l(3)72Fb	FBgn0025505
45755	l(3)72Fa	FBgn0025506
45757	beta'COP	FBgn0025724
45758	l(3)93Dm	FBgn0025750
45759	l(3)93Dl	FBgn0025751
45760	l(3)93Dk	FBgn0025752
45761	l(3)89En	FBgn0025762
45762	l(3)89Em	FBgn0025763
45763	l(3)89Df	FBgn0025764
45764	l(3)89De	FBgn0025765
45765	l(3)89Dd	FBgn0025766
45766	l(3)89Ci	FBgn0025767
45767	l(3)89Ch	FBgn0025768
45768	l(3)89Cg	FBgn0025769
45769	l(3)89Ad	FBgn0025771
45770	l(3)89Ac	FBgn0025772
45771	l(3)89Ab	FBgn0025773
45772	l(2)37Ad	FBgn0025775
45775	mei-P26	FBgn0026206
45779	l(2)17E1	FBgn0026659
45780	Prosalpha1	FBgn0263121
45783	Aats-val	FBgn0027079
45784	Aats-thr	FBgn0027081
45785	Aats-ile	FBgn0027086
45786	Aats-gln	FBgn0027090
45787	l(3)70Ae	FBgn0027150
45789	l(2)PN-6	FBgn0027158
45790	l(2)KC-E	FBgn0027161
45791	l(2)KC-D	FBgn0027162
45792	l(2)KC-C	FBgn0027163
45793	l(2)KC-B	FBgn0027164
45794	l(2)KC-A	FBgn0027165
45795	l(2)60Ai	FBgn0027175
45796	l(2)60Ah	FBgn0027176
45797	l(2)60Ag	FBgn0027177
45798	l(2)60Af	FBgn0027178
45802	l(3)72Dq	FBgn0028257
45803	l(2)46Ck	FBgn0028264
45810	l(1)10Ak	FBgn0028368
45815	Spn27A	FBgn0028990
45816	onecut	FBgn0028996
45821	Abl	FBgn0000017
45823	aor	FBgn0000098
45825	as	FBgn0000136
45826	bel	FBgn0263231
45827	bic	FBgn0000181
45828	blo	FBgn0000198
45829	bul	FBgn0000237
45830	bur	FBgn0000239
45831	cab	FBgn0000248
45832	cau	FBgn0000262
45833	cel	FBgn0000282
45836	Cma	FBgn0000332
45837	cop	FBgn0000348
45840	cpo	FBgn0263995
45841	crt	FBgn0000378
45845	Dsk	FBgn0000500
45846	dsp	FBgn0000501
45848	e(y)2	FBgn0000618
45850	e(y)5	FBgn0000621
45851	e(y)6	FBgn0000622
45852	febA	FBgn0000650
45853	fl	FBgn0000660
45854	fl(1)302	FBgn0000661
45855	fs(1)C3	FBgn0000787
45856	fs(1)M15	FBgn0000833
45857	fs(1)M39	FBgn0000850
45858	fs(1)M48	FBgn0000855
45859	fs(1)M68	FBgn0000872
45860	fs(1)M70	FBgn0000873
45861	fs(1)M74	FBgn0000876
45862	fs(1)M76	FBgn0000878
45863	fs(1)M77	FBgn0000879
45864	fs(1)ne8	FBgn0000921
45865	fs(1)se	FBgn0000926
45871	grau	FBgn0001133
45872	gy	FBgn0001166
45874	hap	FBgn0001175
45875	Hex-A	FBgn0001186
45879	ImpE1	FBgn0001253
45880	ImpL3	FBgn0001258
45881	ix	FBgn0001276
45883	kar	FBgn0001296
45884	kkv	FBgn0001311
45885	stout	FBgn0001428
45886	l(1)6Fb	FBgn0001429
45887	l(1)6Fc	FBgn0001430
45888	l(1)7Be	FBgn0001437
45889	l(1)7Bf	FBgn0001438
45890	l(1)7Cf	FBgn0001444
45891	l(1)7Cg	FBgn0001445
45893	ld	FBgn0002541
45894	lds	FBgn0002542
45895	lfl	FBgn0002547
45896	lon	FBgn0002557
45899	M(1)3E	FBgn0002580
45901	Me	FBgn0002704
45902	mel	FBgn0002717
45903	mfd	FBgn0002727
45905	Mpe	FBgn0002790
45906	mr	FBgn0002791
45908	nec	FBgn0002930
45909	olfB	FBgn0002991
45910	ort	FBgn0003011
45911	pa	FBgn0003030
45912	pal	FBgn0003033
45913	pd	FBgn0003049
45914	pod-foot	FBgn0003050
45915	plk	FBgn0003110
45916	plo	FBgn0003112
45917	pph	FBgn0003135
45918	Px	FBgn0003176
45919	qrt	FBgn0003185
45921	r(ADH)	FBgn0003195
45922	rap	FBgn0262699
45923	red	FBgn0003228
45924	Rev	FBgn0003237
45927	sesE	FBgn0003362
45928	shi	FBgn0003392
45929	slm	FBgn0003427
45930	sp	FBgn0003466
45931	spir	FBgn0003475
45932	Spl	FBgn0003476
45936	Su(stn)	FBgn0003583
45937	Su(var)	FBgn0003585
45939	ta	FBgn0003663
45940	Tch	FBgn0003674
45942	Tpl	FBgn0003739
45943	twg	FBgn0003899
45944	tyl	FBgn0003907
45945	urd	FBgn0003960
45946	vac	FBgn0003966
45947	vao	FBgn0003968
45948	vin	FBgn0003976
45950	Vn	FBgn0003985
45952	wrl	FBgn0004023
45953	wt	FBgn0004025
45954	wy	FBgn0004031
45956	cwi	FBgn0004063
45957	ovt	FBgn0004074
45958	hum	FBgn0004126
45959	mts	FBgn0004177
45960	aly	FBgn0004372
45961	Pep	FBgn0004401
45962	msopa	FBgn0004414
45963	gustA	FBgn0004421
45964	prd10	FBgn0004443
45965	prd11	FBgn0004444
45966	str	FBgn0004450
45969	gwl	FBgn0260399
45970	Pk17E	FBgn0004462
45973	fs(1)N	FBgn0004650
45974	mbd	FBgn0004662
45975	mei-I1	FBgn0004686
45976	retn	FBgn0004795
45977	fir	FBgn0004829
45980	elA	FBgn0004857
45983	abg	FBgn0004963
45984	coq	FBgn0004965
45985	lar	FBgn0004966
45986	plp	FBgn0004967
45987	juv	FBgn0004968
45988	ado	FBgn0004969
45989	l(2)CA6	FBgn0005141
45990	l(2)S3a	FBgn0005181
45991	l(2)S32	FBgn0005186
45992	l(2)S55	FBgn0005192
45994	fs(1)M3	FBgn0005390
45995	gat	FBgn0005395
45996	l(1)adl4	FBgn0005415
45997	l(1)adl5	FBgn0005416
45998	l(1)adl6	FBgn0005417
45999	l(1)v455	FBgn0005458
46000	scw	FBgn0005590
46001	Nc18A	FBgn0005689
46002	l(1)TK128	FBgn0005720
46003	L12	FBgn0005768
46004	66Dem	FBgn0008639
46005	94Che	FBgn0008641
46006	east	FBgn0261954
46007	pur1	FBgn0010167
46008	Gel	FBgn0010225
46010	l(2)00064	FBgn0010457
46012	l(2)00572	FBgn0010463
46015	tutl	FBgn0010473
46017	l(2)01289	FBgn0010482
46020	NAT1	FBgn0010488
46023	l(2)01482	FBgn0010492
46027	kermit	FBgn0010504
46029	l(2)02321	FBgn0010511
46032	Bka	FBgn0010520
46035	Ccs	FBgn0010531
46038	Phb2	FBgn0010551
46039	l(2)03728	FBgn0010552
46040	cype	FBgn0015031
46041	l(2)03788	FBgn0010556
46043	l(2)03845	FBgn0010558
46055	l(2)04884	FBgn0010587
46056	l(2)05006	FBgn0010588
46058	Prosbeta1	FBgn0010590
46059	Sply	FBgn0010591
46061	l(2)05315	FBgn0010594
46063	l(2)05337	FBgn0010596
46066	l(2)05714	FBgn0010607
46068	Acsl	FBgn0263120
46069	l(2)06225	FBgn0010612
